time,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9,k_10,k_11,k_12,k_13,k_14,k_15,k_16,k_17,k_18,k_19,k_20,k_21,k_22,k_23,k_24
16.7,0.043820590784244114,0.043760488981658165,0.043816832913397684,0.043305409596346406,0.04338620733614842,0.04339870498295176,0.043359047592567035,0.04382296159496986,0.04298568059302206,0.0431955087632406,0.04337409909139368,0.043175497928440824,0.04359788846983139,0.043136472573778464,0.043364069502434405,0.04372713815959313,0.043333336480286526,0.04362976593452722,0.04344201196020211,0.043810230120299914,0.043507552503977864,0.0438245837441304,0.04322592039255797
16.72,0.04382211910854646,0.04376695613098715,0.04381867003819826,0.043299368087645874,0.043395080478995096,0.04340524075929018,0.043364478821763267,0.043824295099502385,0.04297980921949147,0.04319337084168424,0.04336629094497571,0.04317393834211788,0.04358904409729535,0.04313586938121511,0.043354592798904926,0.043729185068988666,0.04334041221788233,0.04363712951627208,0.043460768792062,0.043809929951329825,0.04349336838616675,0.043825783949651476,0.04321429796703353
16.740000000000002,0.04382443951289102,0.04377380845555077,0.043821273801279786,0.04329706021261791,0.04340367133984796,0.04341621554661538,0.04336935052024318,0.04382643673508126,0.042969929840935964,0.04319090761162132,0.04335732788768021,0.0431781973655035,0.04357693429719329,0.043138505425501565,0.04334630904755118,0.04372590209101887,0.04334678077381774,0.04363883110998008,0.04347964109358546,0.043804137567211236,0.043481936621814425,0.04382780326858988,0.0432045998738678
16.76,0.04382638475859192,0.043779913496750325,0.04382347913858457,0.04330551860863212,0.04341145341736758,0.04341462302456582,0.043370397473558774,0.04382821789106504,0.04296565181247399,0.043188830383515606,0.04335017116324103,0.04318510536738297,0.043560688759848115,0.043139520066065785,0.04333931919030111,0.043720609443475486,0.043348860693093995,0.04363670599963732,0.04350284239171549,0.043795365090482555,0.04347471295671252,0.04382947215158872,0.043202156721348986
16.78,0.04382653107000287,0.04377930885104556,0.04382386427247963,0.043313543461744895,0.043420201602118465,0.04341282904945564,0.04337517064443488,0.04382821353127678,0.042962181873815404,0.04318557515956053,0.04333984750014972,0.043200070451053625,0.043538021576868445,0.04314289426736401,0.043339020366891835,0.043723966911881885,0.04334462826586517,0.04363729208131019,0.043521632773810326,0.04378741457830947,0.043464917527027754,0.0438293646999945,0.04320350948353845
16.8,0.0438263109454702,0.04378032932430511,0.04382386336061694,0.0433290833164141,0.04342483677794307,0.043411800671778876,0.04338528661150068,0.04382785510722015,0.04295796425491767,0.04318994456653515,0.04332937910286864,0.04321382310074683,0.04351491893232114,0.043147312929587595,0.043332725202912,0.04371885268125609,0.043343362407814695,0.043638559771927724,0.04354074808941337,0.04377672176291898,0.043454460607162716,0.043828911649043255,0.043202948825325035
16.82,0.04382556837198098,0.043777721684929945,0.043823322008065504,0.043344415575197956,0.043428838054410356,0.04341162581551753,0.04339549702499598,0.043826985585047204,0.042956686913298174,0.04318826789249978,0.04331561033670071,0.04322387694885409,0.04349529927519198,0.04314529812915959,0.043326903487070266,0.04371006930973528,0.04334581273605291,0.0436498705446582,0.04355650372551903,0.0437620821185155,0.04345588682614653,0.04382795526641431,0.043205902370038345
16.84,0.04382447784890471,0.043772418904387614,0.043822416182384534,0.043352341883895223,0.04342786485209824,0.04341328134185018,0.04340460024241217,0.0438257785378583,0.04295242685080565,0.043189991878513224,0.04331416202083441,0.04323207137822452,0.04347975303516554,0.04314323830622087,0.04331686072290959,0.04370188940158331,0.043351661839404275,0.043654785949251575,0.04357044018537123,0.04375100723038921,0.04346173064005636,0.043826668491438854,0.04321013227604063
16.86,0.04382522769688106,0.04376330636459812,0.04382333546623513,0.043364822198049435,0.043424287423260696,0.043415818490321736,0.04341318259409036,0.04382642149009383,0.042952865016715726,0.04319060242273171,0.04331073312723528,0.04322966003686474,0.04346584917752876,0.043140720824814884,0.043310339152851055,0.04369238674183548,0.043349745334974876,0.04366333998188311,0.04358213162845576,0.04373792522004276,0.04346915008153308,0.043827238303784155,0.04322091122521822
16.88,0.04382492421195568,0.04376237188759245,0.04382318753157564,0.04337839478208859,0.04342344957499578,0.04342637547796311,0.043421327306276035,0.04382601986974714,0.04295010727803667,0.043186395283272935,0.043309443052165476,0.04322856030015837,0.04344796173507142,0.043145309780394825,0.04330906180276808,0.04368982373953096,0.043343536957861736,0.04367047201814782,0.04358188168617121,0.043725163734271225,0.0434693191640161,0.04382676953750736,0.04323014328843139
16.9,0.04382478204247057,0.04376737163496434,0.043823188120432635,0.043391928072877985,0.04343416066970673,0.04343805840878236,0.043437228374601296,0.04382578763516334,0.0429404412886501,0.04317594593547625,0.043303550476120355,0.04322713976721375,0.04343268039791644,0.043138256694300464,0.04330475848291184,0.043698233238017345,0.04334341426428335,0.04367328323669484,0.04358046761834203,0.043709100261943815,0.043467848385748936,0.0438264756788459,0.04323589931453537
16.92,0.04382365775408484,0.04377096778322166,0.043822194888562975,0.043401444671697084,0.04344334992384291,0.043455652207827884,0.04344361086380898,0.04382458066426756,0.04292646856060451,0.04316601944250348,0.04329893849054973,0.043224484077397894,0.043424460687318485,0.043128809765828106,0.04330258258869718,0.04370665117363025,0.043336690091927726,0.04367811408862499,0.04358803143880884,0.04370165248345191,0.04346906793769923,0.043825212135165645,0.04323735828047809
16.94,0.04382561261543243,0.043777163034422445,0.0438242699391076,0.04340901576014476,0.0434436206337468,0.0434764134130955,0.04345173371585535,0.04382645969920996,0.04291445852393015,0.04316005291692561,0.04329160630099311,0.04322132027053198,0.04341097798828638,0.043124817782813574,0.04329292310192092,0.043718219308886495,0.043332448400684974,0.04367518746838764,0.043588069937873175,0.0436956079759277,0.043472552989059485,0.0438270392883875,0.0432404289343765
16.96,0.043826755052550015,0.04378228675595976,0.04382552270899219,0.04342016466557101,0.04344087403117801,0.043500319012718995,0.04345805493867349,0.04382753252826541,0.042902648985717884,0.04316150073386668,0.04328307042183997,0.0432086933727855,0.04340556305739276,0.04311876721593796,0.043284764909819626,0.043728186658195695,0.04333371427424246,0.043673073374314204,0.04358071326243668,0.043691943770560716,0.0434701407191199,0.04382806449041885,0.0432476450594424
16.98,0.043827376842167226,0.043786563070295846,0.04382624577593144,0.04342876550283565,0.043444711508254005,0.04351989520192559,0.0434590364591347,0.04382809042282843,0.04289748500396701,0.04317350317203331,0.04328149976711502,0.04319384557797971,0.04339799311339607,0.04311157583666448,0.04326961934815573,0.0437369090646858,0.043334613149737904,0.04366835913480247,0.043574550386168885,0.04368697055470122,0.043472014138309784,0.043828578666895324,0.043251798302014643
17.0,0.043827788999909606,0.04379032954954146,0.04382675089150698,0.04343178844223039,0.0434509482283903,0.04354528019931012,0.0434569468431364,0.04382844393421576,0.042889187199059924,0.04318167949825734,0.04328028196766686,0.043183015346607456,0.043403961499546756,0.04310889831532559,0.043253185711567485,0.04374475640906842,0.04334963435393925,0.04365356973185366,0.04355660954955672,0.043679344093754194,0.04347054291658547,0.04382889205144562,0.04325816426752427
17.02,0.043828889845373725,0.04379450847136208,0.043827937039261924,0.04343251668916891,0.04346149952407343,0.043565847193776666,0.0434538502329634,0.04382949096314539,0.04288354909131687,0.04319641536563342,0.043279132529713174,0.04317515919530538,0.04340017870097678,0.04310934651188294,0.04323106105727254,0.04375268011637849,0.043369527838215106,0.04363728352420664,0.043539039853873314,0.04366522728650231,0.04347205883362506,0.043829902258183874,0.04326489787778845
17.04,0.043829137493268014,0.04379758181649096,0.04382826299530045,0.04342644211804956,0.04346763629937756,0.0435770933861116,0.04345209621242986,0.043829689207056446,0.04288349928225736,0.04319961735590749,0.04328183276305697,0.04317270815780862,0.043398667042667566,0.04311730287558023,0.043208062611035394,0.04375919120273799,0.04338991325925984,0.04362488600188602,0.04352125835573469,0.043658855850900284,0.043471419842995324,0.04383006669904645,0.04327477917104113
17.06,0.043827894910990005,0.04379893366754629,0.04382709231218318,0.0434130342050872,0.043472943950165426,0.043583681060522274,0.04345050132426208,0.04382840126417174,0.04288807121786549,0.043200687245526254,0.043284000593102806,0.043173834151828495,0.043407560349980265,0.04311396471678247,0.043197378193269985,0.04376369943952739,0.04341164165356987,0.0436217947409861,0.04349350206623697,0.043649189934846996,0.04347765849405261,0.043828747719660485,0.043285786787835664
17.080000000000002,0.04382494831103949,0.04380100304943015,0.043826847045651644,0.043397804634053516,0.04348352056928369,0.04358855212732049,0.04345307454750618,0.043828048401422945,0.04289200179105984,0.04320364737468344,0.043276358982416115,0.04316937811337642,0.043419453324603334,0.04310984015721719,0.043193631136438954,0.043768665084747194,0.04343032679120263,0.043614256180422736,0.043468774011447525,0.04363837091724121,0.0434888453533197,0.04382836637817422,0.04329428571794143
17.1,0.04381735410650746,0.043803188192263795,0.043827978300301676,0.04338376623067762,0.0434933921642556,0.0435937111784906,0.04345926886110613,0.04382908093841842,0.0428900874607557,0.04321209858893676,0.04327566885274868,0.043157712644298164,0.04342667604085474,0.04310461837799068,0.043192960254882846,0.04377457726013313,0.043439630121592666,0.04360306458729479,0.04344296080491814,0.0436357689055226,0.04350110242820193,0.04382937278642429,0.04330596091342352
17.12,0.04381172783163524,0.04380581148072432,0.043828944013596806,0.04337660201988989,0.04350291291199841,0.04359439654954311,0.04346178616402588,0.04382995604419762,0.04288953834190994,0.04321565298568341,0.04327731687286941,0.043148289009946855,0.04343631742606341,0.04309688023465228,0.043193380163589284,0.043779931118118925,0.04345281518747647,0.043599383548582886,0.043421430744143986,0.04362250902488458,0.043504116164966765,0.043830223910062444,0.04332007825143811
17.14,0.04380595084645062,0.043805293581289435,0.04382911056972469,0.043368732436992116,0.04350578988000114,0.043600174680126044,0.04346090503209354,0.043830039423082175,0.042885439114490186,0.04321874817520159,0.043280833906246104,0.043145083910840334,0.04344616401814613,0.04309272329931874,0.043191068285604366,0.04378412596897451,0.043468413496732965,0.043588997391736405,0.043412610144919664,0.043611316641404885,0.04350051714244825,0.043830285273462284,0.043337676780713805
17.16,0.043807101071627115,0.043804039459558956,0.04382841725527531,0.04336373640334773,0.04350852317068146,0.04360399271611307,0.04345362177703235,0.043829269751140695,0.042885861678963334,0.04322868662226045,0.04328150862597456,0.04314580769655208,0.04345569466964224,0.043092718885034915,0.043182842804689266,0.043784688378750575,0.04347729084573214,0.04357958914840604,0.04341031793764089,0.04359609986986727,0.04349828140670203,0.04382949539109866,0.04335241443390895
17.18,0.04380922111778655,0.04380641112476935,0.043828785427657065,0.043356144927165545,0.043509612102603845,0.043595597387700746,0.043451201494833,0.04382956786102079,0.04288475932312036,0.04323478380236712,0.043288734363525164,0.04315467222195058,0.043464900044406465,0.04308701901231971,0.04317837337166459,0.0437886504154645,0.04348631196788082,0.04356902878028223,0.04340648907487726,0.04357848356935864,0.04349305752105253,0.04382977495672468,0.04336842013146845
17.2,0.04381094476590249,0.043808365725664586,0.0438289010889517,0.04334948666413451,0.04350614392047562,0.04358787399898209,0.043449658282435244,0.04382961921426951,0.04288493804390746,0.04324232310111018,0.04329326684312769,0.04316912339780075,0.04347416895402463,0.04307750130167835,0.04317685872941949,0.04379206476560151,0.04350139612376792,0.04356451883667455,0.043396556797224914,0.043558079140869954,0.04348479791214413,0.0438298092888178,0.04338360310301473
17.22,0.04381298856857882,0.04381062147420532,0.04382946923864896,0.04334307152281808,0.04350114887553524,0.043582963489599974,0.04344535234518839,0.043830128348334135,0.042886854409289125,0.04324714916170069,0.043289988794897344,0.04318566376901207,0.043469889028141286,0.04307256449127517,0.04317506521886239,0.043795282102056396,0.04351227564114427,0.043558649348322355,0.043398564701648865,0.04353653474816093,0.04348043920570183,0.043830302802531154,0.043405032714347286
17.240000000000002,0.04381564835990461,0.04381347575478443,0.04383077491699472,0.043337287583753666,0.04349335942095032,0.04357649323091137,0.043439175454883704,0.04383137987178351,0.04288424088204277,0.04325043063015915,0.04329567972222054,0.043200111162147795,0.043468166787611486,0.04306892425762731,0.043177839712855194,0.04379663564484998,0.043520105061649654,0.04355049632316036,0.043408033586465146,0.043511079186298714,0.043471208699998654,0.04383153999217666,0.04342791375677037
17.26,0.04381793356943815,0.043815939480714175,0.04383181722305094,0.04332614612777341,0.04347758572165004,0.04357029944523329,0.04343652802733317,0.04383237247053316,0.04287798415426218,0.04325669890479926,0.04330477116330762,0.0432234473652432,0.04346944340576282,0.043064145179951406,0.04318285656042915,0.04379393455756322,0.04351664330267806,0.043550494027965334,0.043418438626533475,0.04349095703184714,0.04346906366272342,0.043832519434317554,0.0434399805568899
17.28,0.04381929258513494,0.04381609777860232,0.04383299828196367,0.04332285821335097,0.04347184154372237,0.04356123867284156,0.0434420976791447,0.04383350790904743,0.04287183528166496,0.04325825613065854,0.04330680650528337,0.04324058436885099,0.04347636160431291,0.04305983262940601,0.043193280657682874,0.043787859272315315,0.04351014136924408,0.04354539382811003,0.043430508762939635,0.043474152378108206,0.043469538392023555,0.043833642797952384,0.04344187335763924
17.3,0.043817178249993476,0.04380839796414652,0.043834551503053425,0.04331892659015013,0.04345957486417282,0.043551477963169806,0.04345378264611886,0.04383501926302147,0.04287080725904152,0.04325125492027662,0.04331113751994764,0.04326046520402138,0.0434808070870157,0.04305679800296012,0.04320397552276267,0.04379312077383286,0.043500784373078055,0.04354510513234989,0.04344590980179409,0.04345126040567327,0.04347494115074178,0.04383514307047182,0.04343958073220633
17.32,0.043816963085545196,0.04380366509997171,0.04383459502856205,0.04331735252434597,0.043445887252985066,0.04353832149461009,0.043465012629381274,0.04383502434736437,0.04286851311361041,0.04325293793885004,0.043327960448088884,0.043278509972501884,0.04348104580924455,0.04306430094196846,0.04321107530635213,0.04379645458776856,0.04349165288878124,0.04353750869754136,0.0434643542593118,0.04342601299443257,0.04347465200697367,0.043835137980146,0.04343306159166256
17.34,0.043815730701367746,0.04380323966533677,0.04383260240456662,0.043312307004678856,0.04344470535470793,0.043525503087552424,0.04347872205247649,0.043832996423080625,0.0428619327758155,0.04324990569318844,0.04334060666368616,0.04329974029559049,0.04348674781021627,0.043071551516367115,0.04321939920605004,0.043795412875890054,0.043486540233690495,0.04353225436410982,0.04348286296217529,0.043396429835213086,0.04347481388069344,0.04383310071252595,0.04342289448102029
17.36,0.04381294679967003,0.04380305765782609,0.04383000560441499,0.04330170145619481,0.04344226656065138,0.04351374577124118,0.04349518887107961,0.04383036721883343,0.042853809507907674,0.0432428104650906,0.043351095973373194,0.0433210254264111,0.04349061032178206,0.043085552567858364,0.04322779390628119,0.043795874543801155,0.04347856554915923,0.04353334751195412,0.043498594697679555,0.04337511219216036,0.04348347699366454,0.043830462931511334,0.04340258747145408
17.38,0.0438034807110797,0.043802734590663375,0.043827466249141966,0.04329353817663032,0.04343590807187181,0.043497069298226214,0.0435176935271168,0.04382779812319657,0.042850867056645335,0.04323821192286517,0.0433637479223189,0.043336693777914145,0.04349219898762965,0.043096309079775866,0.043243885516649115,0.04379416858620049,0.04347449073975043,0.04352475884745874,0.043510415240077836,0.043356125924044794,0.0434953264382255,0.04382788596414781,0.0433892252483696
17.400000000000002,0.04379300113215261,0.043803553173907765,0.04382625139694328,0.043282044057069716,0.04342416019923092,0.043477856305110925,0.0435419481691216,0.04382655598433348,0.04285342148702357,0.043242512831130515,0.04337599686030679,0.04335227689966221,0.04349453542936073,0.04311090406392107,0.0432518207674549,0.043783928131700574,0.04347538399470732,0.043514916815354465,0.04351879575549854,0.04333613877982777,0.04351043995858654,0.043826636603007084,0.0433769212045873
17.42,0.04378323132515824,0.04380303002092997,0.04382386139137908,0.043266006015156816,0.04341344286961661,0.043458449364872496,0.043558990259402595,0.04382414092747974,0.04286277493632309,0.04325450798490531,0.043388636587641895,0.04336000095156298,0.04349621387698094,0.04312232534786907,0.04326449413367531,0.043771845948617966,0.0434811638399471,0.043504425781973576,0.04352953984858711,0.043319055131128534,0.04351919097847147,0.0438242149155383,0.0433704575627818
17.44,0.04376930757221618,0.043803339124842626,0.043822457529525585,0.043263680916728026,0.043401957408209665,0.04344575573804694,0.04357405599949265,0.043822714079343524,0.04286528923220364,0.043265215748775766,0.04340388836695881,0.04336451070500769,0.04350062202586139,0.04314468865099033,0.04328099271403267,0.04376146609220538,0.04347687990640179,0.04348090998906563,0.043531318295414026,0.04329980718696255,0.04353157989560118,0.0438227819833563,0.04336678083875781
17.46,0.043751628884121777,0.043803376157317525,0.04382174105025734,0.043256119177077355,0.04339297894806165,0.04344055185440159,0.04358527185464035,0.04382197650703005,0.04286698548395136,0.04327425218034768,0.043411821872010536,0.043368736443386464,0.04350601231371016,0.04316877673079583,0.043299151896439826,0.04374878305927776,0.04347207841525436,0.04346624816759195,0.043536325842964387,0.04327759185207948,0.04354445351796094,0.04382203882810216,0.04336309896321946
17.48,0.04374768843584272,0.04380499049571771,0.043820852854854826,0.04325127310389467,0.04337658085992251,0.04343338878616421,0.04359617244676552,0.04382207002716939,0.04287309396678754,0.043279901302893456,0.043417097876018725,0.04337218498405741,0.043506218101160316,0.04319364579146405,0.04331924745446544,0.04373076291427722,0.04346961455586992,0.04344964538611396,0.04353578574203552,0.043259023587790935,0.04355526281462772,0.043822127225325365,0.04336337128678085
17.5,0.04374945745837916,0.04380473952303669,0.04381693119224738,0.04325229492186789,0.04335665158172898,0.043423691394830134,0.04360317922771721,0.043822988429606136,0.04288275981017578,0.0432926054142767,0.043421397965591135,0.04338370442805388,0.04351304354687743,0.04321247212898588,0.04332734349779832,0.04371833188283405,0.04347016376757071,0.04343190866975535,0.04353041330852518,0.04324232807864704,0.04355990172299402,0.043823040926957255,0.043360651121543546
17.52,0.04375211053333058,0.043799204218534955,0.04381246032187718,0.04324924308177387,0.04333890372343086,0.04342029386515247,0.043607870675591326,0.04382322343476604,0.04288661713362632,0.04331042510337408,0.04342446166738362,0.04339641856824566,0.04351731329117291,0.04323395541289885,0.04333976497741655,0.0437029932870353,0.043465583971641665,0.04341597995013152,0.04352638884226651,0.04322872832309282,0.043565353698657376,0.043823271616977445,0.04335943430162217
17.54,0.043754814147689926,0.04379071542100649,0.043809109030892066,0.04324890703677378,0.043319237481702494,0.043422127008482594,0.04361793392956899,0.04382370051241352,0.04289012866794034,0.043329653750744046,0.043436744276844755,0.04340554721428831,0.043514350948523545,0.04325049847214402,0.04335808709849351,0.04368738980502516,0.04345143742957584,0.04339517789463595,0.043522811728469724,0.04321669917065995,0.04356774496811921,0.04382374473444176,0.04336343927156399
17.56,0.04375673337023001,0.043775730587990135,0.04379604196514888,0.043252004542850206,0.04331243118874724,0.04341892824967429,0.04363032000811832,0.04382441051916691,0.0428952389850948,0.04334751057849845,0.04344906206385529,0.04342851967160419,0.04351242279497273,0.0432647823295979,0.0433659702877766,0.043664065053094864,0.04344079699324961,0.043387981497269745,0.04351799647478463,0.04320775399325082,0.04356714825844649,0.043824451106758644,0.04335969947981937
17.580000000000002,0.04375428015976182,0.04376265587081772,0.043778894711013865,0.043259133528284484,0.04331478659517639,0.04341914606991219,0.043634893422901784,0.04382624303884079,0.042897286969644746,0.043370983566795585,0.04346272163198241,0.04345923778722641,0.04350952540847379,0.043277906827832814,0.043362699353885224,0.04364349316496334,0.04342839011102421,0.04337553693500223,0.043512891148705324,0.043200519160911964,0.04356743492495004,0.04382628029169997,0.043355059320192874
17.6,0.043754558034907166,0.04374509632018157,0.04376208105468684,0.04326661358393224,0.04332704536184121,0.04341462357972012,0.043637309759549076,0.04382620840583545,0.0428993916450932,0.043392905349785044,0.04346480734533284,0.043483276401092355,0.04350226721038054,0.04329392827568792,0.04336938226653665,0.043618065871200505,0.043421636523459,0.043365007107063334,0.043519671092769885,0.0431959199172154,0.04356684789285373,0.043826242596609104,0.04334711440426704
17.62,0.043756486670477227,0.04373198340273839,0.04375484520056304,0.043273398150453585,0.04333161211255533,0.04341436355746924,0.043636530282680205,0.04382695228842043,0.042896015489241754,0.04341550203383202,0.0434662375810397,0.043497048788219715,0.043499389753830796,0.04330448286382484,0.04336590378520101,0.04360091822608811,0.043420958938219525,0.043352478418756134,0.04352380704088081,0.04319210175568076,0.043570960891025405,0.043826983669359214,0.043341039099442834
17.64,0.04376195523255474,0.043717320993382755,0.043751652872059864,0.04327873099334794,0.0433353736879566,0.043408430339246094,0.04363553934769866,0.04382662842414986,0.04290033084207514,0.04343012618201862,0.04347284970166807,0.04351127641502345,0.04349694439614453,0.04331109284793965,0.04335771532087741,0.043590536224490634,0.04343120208988465,0.04333404507854866,0.04353020834656518,0.043180562216821164,0.04357604962660514,0.04382665722550754,0.04333477159543365
17.66,0.04376583061974871,0.043705174013263126,0.043745486932540024,0.04328381591886687,0.043339528218099735,0.04340504208335067,0.04363849169426871,0.0438251859839636,0.04290511717239111,0.04344637273329776,0.04348939425001299,0.04352413677835492,0.043493243339084484,0.04331786980580642,0.043352998935977285,0.04357610719344804,0.043439332741247644,0.04331893145580487,0.0435355599909196,0.04316032204600868,0.04357789818709121,0.043825212417096596,0.04332894748935669
17.68,0.043770389049916855,0.04369123689798971,0.043740617040981415,0.04328713164329101,0.04334353174183462,0.043399575776147954,0.043641218479643765,0.043824865097913134,0.04290611879060381,0.043463500525308084,0.04351217230559472,0.043542648185603966,0.04348918415446992,0.04332667001688337,0.043347853006936464,0.043565632835275064,0.043452976327699275,0.04329808242298741,0.04354765822242371,0.04314323340381148,0.04356891550085381,0.04382488935810665,0.04331189921572379
17.7,0.043774615300655274,0.043674982851866245,0.04373589270151236,0.04329877175304368,0.043343428633251295,0.0434042133829743,0.04363573132164536,0.043824613185917426,0.042911242083994765,0.0434750672141794,0.043535164743168576,0.04356559570356194,0.043478853147740304,0.04332906102699251,0.043348136472314495,0.04355842848745281,0.04345754773654593,0.043280413258270325,0.043551376591404796,0.0431362103559859,0.04355937565838573,0.0438246354518199,0.043296642937316616
17.72,0.043777573717185436,0.04365897836184366,0.04372776006317915,0.04330405187443708,0.04335115877353384,0.04340914668741794,0.043633244208272665,0.043823460598961396,0.04291341237008656,0.043483583153067176,0.043557811633949894,0.04358574045283049,0.043467971657339385,0.043330872866263255,0.043351700920189584,0.04354638878000821,0.04346601105168205,0.04326136235268854,0.0435572183653376,0.043134740701499294,0.04355073518510155,0.04382348103408239,0.043283595191042704
17.740000000000002,0.043780992574172006,0.04363815549714025,0.04372271829161201,0.04331148369261107,0.043365610969988755,0.04342110884991731,0.043627988282284764,0.043823107150659235,0.042914785185279525,0.043489899411451136,0.04357929686713742,0.043599981753673106,0.04345663793707186,0.04333680295896051,0.04334552743690063,0.04352868949698005,0.043472431389123156,0.04325176376574738,0.043562105227348234,0.04312919088856714,0.043551888412246255,0.04382312590583354,0.04326670805529466
17.76,0.04378407318455359,0.043621754610286056,0.043717812293478084,0.043315887578789264,0.043382118964246125,0.04343513900964944,0.043625966579321614,0.04382272552194292,0.0429129183328831,0.043490734831022844,0.043598958880468275,0.043616750920406934,0.04344826335958991,0.043339004843842045,0.04333980750238004,0.04350301852912081,0.043480879092061296,0.04324354922301299,0.04356769987423561,0.04312806577944221,0.043544252341864945,0.043822742735254445,0.04325787601214755
17.78,0.04378651005175506,0.04360904856068936,0.043706243597667574,0.04331855152084701,0.04340279075615124,0.043442855027817064,0.04362383290674535,0.04382198446434412,0.04291485148265565,0.0434929062339122,0.04361661550868737,0.0436329447194988,0.04343521914636785,0.04333669405667903,0.04333780631960017,0.04347216257894443,0.04349450533021511,0.043236240260554705,0.04357264728693206,0.04313344246927457,0.043542111487079115,0.04382200026240851,0.04324803597117349
17.8,0.043788054209123774,0.04358786742984261,0.043695338563580766,0.04332311732255935,0.043432967702720954,0.04345002365494097,0.04361975676992092,0.043819086252654044,0.04292005001165256,0.04349729610549168,0.043632130551423384,0.043647116967297055,0.04342747162838745,0.04333042991155853,0.043334735667399885,0.04344617739619313,0.04350963589702117,0.043232225763830574,0.04356374035644946,0.043140015027729815,0.04354869851458431,0.04382062596427096,0.043233438331366635
17.82,0.0437889545829809,0.04357403149227653,0.043682146527652524,0.04332093419119927,0.04345589719574401,0.04346261128342065,0.04361637744090153,0.04381743444195863,0.04292354802507343,0.04349429446262924,0.04364444294043524,0.043659608516292754,0.04342619012800619,0.04332160666901869,0.04332705370348348,0.04341634155973988,0.04352478453147208,0.04322404396519346,0.04356111983458214,0.043154769035253955,0.04356232750425777,0.04381884752226941,0.043222634446158245
17.84,0.04379044525293325,0.043565654320511196,0.043665361858649845,0.04331057135308587,0.04348253718192334,0.04347302574086022,0.04362230655867637,0.04381658322454452,0.04291976697196727,0.04350050632806113,0.04365527864530473,0.04367173526136456,0.04342113215752551,0.04332390547555114,0.04332527427322356,0.04338572030958728,0.04353095046030982,0.04320742994083908,0.04355246344639562,0.04317970434919664,0.0435699754276331,0.043817880107828826,0.04321179135402733
17.86,0.04379031535649742,0.04356236690609234,0.04365612139615599,0.043300276264058656,0.04350622583677798,0.04347265809572815,0.04362582089637543,0.043814303192618476,0.04291182369077215,0.0435006088455963,0.04366478626674098,0.04367764862117352,0.04341341180902545,0.04332398443746327,0.04333404862814644,0.04335815907502659,0.04353432770188028,0.04318780314526042,0.04355234350409471,0.043215477830448705,0.04357946910265976,0.04381549339299647,0.04320252600441051
17.88,0.043790850737816814,0.04355365027391087,0.043646796027762405,0.04329197393821283,0.04352525264859463,0.04347022969083313,0.0436292356157868,0.043812865639809496,0.042904775894093396,0.04349682535719445,0.04367564607349141,0.04368745053433559,0.04340793460663023,0.04333050187557852,0.043336467741458495,0.04332733697805291,0.04353500637065954,0.04317000548291905,0.043546211545935944,0.04325370770974838,0.04359734601357509,0.04381395794945098,0.04319597129414906
17.900000000000002,0.04379223647108067,0.043545230301695714,0.043635802502928506,0.043283584516508246,0.04354086648670989,0.043473329994432715,0.04363055603011684,0.04381244112004596,0.04289417625295246,0.04349898246754876,0.04368650491694377,0.04369733871432612,0.04339892627815956,0.04333893405376434,0.043336914432051635,0.04329060559894941,0.04354446124195986,0.04315451736838475,0.04353645295979756,0.04329217151040611,0.04361245424694946,0.04381344361067139,0.04319006892361634
17.92,0.043794016078132075,0.04352738518107351,0.04362328038208181,0.0432719139668663,0.04356281388418499,0.0434764703960382,0.04363703556584689,0.043809561277504995,0.04288865768311221,0.043512425473198606,0.04369697754903305,0.043706920614479526,0.04339719059222147,0.043338478707377566,0.04333930541643239,0.04325610309972825,0.04355195265761641,0.04313752542907559,0.043518777956412666,0.04332706775424428,0.04362872077569651,0.04381347961150279,0.04318393994813989
17.94,0.04379721362913428,0.043509636650944684,0.043611510465986464,0.04326802697581741,0.04358501281223526,0.04347480484468287,0.04364007067722326,0.0438114812446334,0.0428858459089443,0.04351568319172357,0.043708150221932335,0.043717276115481186,0.043403004393840004,0.04333117536964463,0.04334074521680567,0.043221632690988866,0.0435503797727506,0.04312168454940941,0.04350590413450068,0.04336341636694637,0.04364550313881589,0.04381507754993233,0.04317676407762644
17.96,0.043801598762773175,0.04349673287779974,0.0436037988739649,0.04326001298346822,0.04360683124350684,0.043472588787744904,0.04364330350632924,0.0438146942263874,0.042886922914527066,0.04351497025072976,0.04371985233440582,0.04372822849277116,0.043414132541425364,0.04332083048561658,0.04334080781978888,0.04318391182338383,0.04354508504398062,0.043103737778119516,0.0434948779357333,0.043399469554588656,0.043662352004547676,0.04381799507824949,0.04316726468015772
17.98,0.04380606102583075,0.043492850348970095,0.04359294798099801,0.043246802674262716,0.043627292791657925,0.04347088882048002,0.0436512568217814,0.04381808075537707,0.04289031715171547,0.04351155611337796,0.04372984135629367,0.043738717797049825,0.043431520428201385,0.043310873709134924,0.04333539994772003,0.04314498110049613,0.043539486277015836,0.043086455181210216,0.04348814549989772,0.04342314984351066,0.04367825276921779,0.043821110456945755,0.04316401114885475
