time,k_4,k_6,k_8,k_10,k_12,k_14,k_16,k_18,k_20,k_22,k_24
8.040000000000001,0.07687597311509999,0.10773950569136441,0.12870606991665437,0.13551636022223698,0.1479442689568331,0.10982557123284034,0.09362283468520423,0.06244831794499209,0.04913793910180963,0.04221864349333089,0.04596451563963397
8.08,0.07669551757047766,0.1073031814253463,0.12856266541315797,0.13527793848994443,0.14788363488590156,0.11034740857998411,0.09372014982296997,0.06261320082064022,0.049348385665311266,0.042396472020751676,0.045851445305514826
8.120000000000001,0.07642112973915184,0.10707241600228708,0.12838054139449534,0.1352762376186659,0.14765897303196063,0.11082084486444403,0.09378852882361254,0.06282471710511545,0.049540790257313616,0.042484772963261294,0.04573104819969238
8.16,0.07616716957542359,0.10698689724468541,0.12797089203976664,0.13535371259695939,0.1474690127732226,0.11128981752833818,0.09386664311275683,0.06295838985306057,0.04973510042577736,0.042576278076507705,0.04562608677350162
8.2,0.07597937090763172,0.10694482826701399,0.12766801759002078,0.1351513567338751,0.14729810355717113,0.11172909734483136,0.09393180256985079,0.06314058828536916,0.04991905862604481,0.04270538340330276,0.04553239271488835
8.24,0.0757963375232429,0.10688313282820619,0.1274614936629627,0.13482288596427966,0.1471953592711698,0.1121456225755684,0.09398992641605297,0.06341425277625734,0.050096556366350777,0.042810323723288336,0.04538410889262095
8.28,0.07559055188473095,0.1066986370236832,0.12737734850614682,0.13432446994711306,0.14711161575981746,0.11258177863551293,0.0940765796683093,0.06370312664125627,0.05028686029869155,0.04299637764073395,0.04525265399400452
8.32,0.07530475474872757,0.10648239823839778,0.12729002591063865,0.13377119987592692,0.14721372922324166,0.11306167301003917,0.09421144871291336,0.06386702374661136,0.050501426510586235,0.043168869021943536,0.04512745100097388
8.36,0.07493346533476754,0.10628627035704241,0.12730565624407328,0.13301510949031745,0.14738005786564118,0.11357654442129271,0.09438404722941417,0.06404705715596731,0.050733904914330365,0.043348295819073214,0.04498959116808033
8.4,0.07447952011273358,0.10603257506497117,0.1273462624639219,0.1325266843907609,0.14752493779542158,0.11404486141485295,0.09452613984743939,0.06419882376053852,0.05094761899767753,0.043489614419070226,0.044882961732612275
8.44,0.07405945316168286,0.10583464937230155,0.12745444862449753,0.13197202508186875,0.1474957217172881,0.11450549312910498,0.09466960731153744,0.06438336632135068,0.05115946773786623,0.04367788871238337,0.044787878830118553
8.48,0.07365641583635717,0.10564817321554387,0.1276162125426079,0.13150244438554962,0.14746712527158454,0.11493187419002177,0.09479401152691934,0.06450309961406363,0.0513590657980881,0.043791002144347314,0.044730575474916635
8.52,0.07330010516839458,0.10545014894126424,0.12766139990094652,0.13099351090100395,0.14761705284196436,0.11535167217512268,0.09492123384429939,0.06458488749260127,0.05155741362666948,0.04391479013080467,0.044647784976928874
8.56,0.07297526348255959,0.10518436871509786,0.12770785847954835,0.13049338756871803,0.14792398478446245,0.1157085874271153,0.09500306539089301,0.06470410445799614,0.05172829815055865,0.04401972782286485,0.04455135372018562
