time,closure_entropy
21.3,3.1354718264398715
21.32,3.1354716481701232
21.34,3.135471564778362
21.36,3.1354715456164524
21.38,3.1354714876688785
21.400000000000002,3.1354713292291447
21.42,3.1354712057286607
21.44,3.1354713375215666
21.46,3.1354715784775773
21.48,3.1354716718709836
21.5,3.1354716609087996
21.52,3.135471531031635
21.54,3.135471666179814
21.56,3.1354717611441285
21.580000000000002,3.1354719129525996
21.6,3.1354720579128323
21.62,3.1354722716667682
21.64,3.13547247218364
21.66,3.1354726647385727
21.68,3.135472909236263
21.7,3.1354732388836393
21.72,3.135473497602778
21.740000000000002,3.1354736832615178
21.76,3.1354740400635923
21.78,3.135474477339046
21.8,3.135474875671668
21.82,3.135475462022265
21.84,3.1354759865422537
21.86,3.1354762803969427
21.88,3.1354763702077055
21.900000000000002,3.1354764850540104
21.92,3.135476607520807
21.94,3.13547668934162
21.96,3.1354767380524877
21.98,3.135476668732536
22.0,3.1354767117350355
22.02,3.1354767756171626
22.04,3.1354768793437016
22.06,3.1354769484005116
22.080000000000002,3.135476986320709
22.1,3.135477147025454
22.12,3.1354772435885025
22.14,3.1354772548075656
22.16,3.135477292735719
22.18,3.1354771845902905
22.2,3.1354771622687756
22.22,3.1354770263471243
22.240000000000002,3.1354768723323945
22.26,3.1354766832704395
22.28,3.1354764744860506
22.3,3.135476296340555
22.32,3.135475938446412
22.34,3.1354754887298624
22.36,3.1354752087749587
22.38,3.1354750195856202
22.400000000000002,3.1354746856105873
22.42,3.1354744673575246
22.44,3.1354742289030515
22.46,3.1354741208322117
22.48,3.1354738097090955
22.5,3.135473413493538
22.52,3.1354730344387844
22.54,3.1354725458650465
22.56,3.135471876097479
22.580000000000002,3.135471028447375
22.6,3.1354702661130607
22.62,3.1354694495501665
22.64,3.1354687957158354
22.66,3.135468172104545
22.68,3.1354676758255318
22.7,3.1354672642417865
22.72,3.1354668238759205
22.740000000000002,3.1354663193766132
22.76,3.135466057270289
22.78,3.13546619275127
22.8,3.135466141837792
22.82,3.1354658584936597
22.84,3.135465882170364
22.86,3.135465790122637
22.88,3.1354657996851727
22.900000000000002,3.1354656968930743
22.92,3.1354658259067354
22.94,3.135465965929748
22.96,3.1354664087964754
22.98,3.135466882370676
23.0,3.1354673342003845
23.02,3.1354677550494716
23.04,3.135468282394284
23.06,3.135468848418847
23.080000000000002,3.135469203094023
23.1,3.1354695554412557
23.12,3.135469738311645
23.14,3.13546996690186
23.16,3.1354701795925317
23.18,3.135470562258091
23.2,3.135471012028295
23.22,3.1354713342316436
23.240000000000002,3.1354717071231075
23.26,3.135471684329021
23.28,3.13547195608512
23.3,3.1354722551245366
23.32,3.1354724533194536
23.34,3.135472738493069
23.36,3.135472974910205
23.38,3.1354729831946
23.400000000000002,3.1354731211191407
23.42,3.1354729996669297
23.44,3.135472674591947
23.46,3.1354725079942374
23.48,3.1354722498751446
23.5,3.1354719645043048
23.52,3.135471816113761
23.54,3.1354716551232213
23.56,3.1354716993694267
23.580000000000002,3.1354718417963174
23.6,3.135471906490919
23.62,3.135471795379224
23.64,3.1354718482272306
23.66,3.1354715223921064
23.68,3.1354712103092632
23.7,3.1354710391271388
23.72,3.135470969279961
23.740000000000002,3.1354709539145107
23.76,3.1354709066330404
23.78,3.1354709316732787
23.8,3.135471149827376
23.82,3.1354714233197916
23.84,3.1354716341448494
23.86,3.1354717913527104
23.88,3.135471960393433
23.900000000000002,3.135472219956407
23.92,3.1354725520613225
23.94,3.1354728766962765
23.96,3.1354728878956055
23.98,3.13547279923613
24.0,3.13547291390576
24.02,3.135473083199053
24.04,3.1354731025774765
24.060000000000002,3.1354731783255376
24.080000000000002,3.1354734988100827
24.1,3.135473785561111
24.12,3.135474148602514
24.14,3.1354744115337834
24.16,3.135474749590549
24.18,3.135475113650835
24.2,3.1354754097966886
24.22,3.1354757529708874
24.240000000000002,3.1354760744629777
24.26,3.1354763807875035
24.28,3.135476664408221
24.3,3.135476867769987
24.32,3.135477189912756
24.34,3.13547747823223
24.36,3.135477771813107
24.38,3.1354779601845664
24.400000000000002,3.135478042832655
24.42,3.1354780258944777
24.44,3.135478009868423
24.46,3.135477935627662
24.48,3.135477752584945
24.5,3.1354775717817076
24.52,3.1354774590969643
24.54,3.1354773009457975
24.560000000000002,3.135477087907631
24.580000000000002,3.1354768444601726
24.6,3.1354769667285263
24.62,3.1354771523358895
24.64,3.135477080703164
24.66,3.135476913067573
24.68,3.13547674238449
24.7,3.135476771969351
24.72,3.135476669280642
24.740000000000002,3.1354765643315234
24.76,3.1354764961640003
24.78,3.135476626560226
24.8,3.1354767268216848
24.82,3.135476844181544
24.84,3.13547680092679
24.86,3.135476714203654
24.88,3.135476449173046
24.900000000000002,3.1354763315454752
24.92,3.135476400453128
24.94,3.135476398395115
24.96,3.1354762611246896
24.98,3.135476126030751
25.0,3.135476029364245
25.02,3.135475951569299
25.04,3.13547586126245
25.060000000000002,3.1354758084177377
25.080000000000002,3.135475615582931
25.1,3.135475660343061
25.12,3.1354759656534017
25.14,3.1354762301213306
25.16,3.135476448957271
25.18,3.1354765699558285
25.2,3.1354766929829756
25.22,3.135476852827998
25.240000000000002,3.135476989269943
25.26,3.1354771458728767
25.28,3.135477230592925
25.3,3.1354771958815726
25.32,3.1354770281296775
25.34,3.1354768146876184
25.36,3.135476579568189
25.38,3.1354764016933725
25.400000000000002,3.1354762798098994
25.42,3.135476003978597
25.44,3.1354753810998996
25.46,3.13547475953509
25.48,3.1354742396003425
25.5,3.135473655015359
25.52,3.135473342257791
25.54,3.1354729701479247
25.560000000000002,3.135472544945212
25.580000000000002,3.1354722956198224
25.6,3.1354720161759166
25.62,3.1354714902226357
25.64,3.1354707719262045
25.66,3.13547009094624
25.68,3.135469634861473
25.7,3.1354692521484955
25.72,3.1354689178215693
25.740000000000002,3.1354688624463427
25.76,3.1354688978275096
25.78,3.1354689822745776
25.8,3.135469092490217
25.82,3.1354692896407994
25.84,3.1354694515941417
25.86,3.135469634717227
25.88,3.1354697369731084
25.900000000000002,3.135470157982935
25.92,3.135470656825037
25.94,3.1354710969559587
25.96,3.1354714648142523
25.98,3.1354718998195024
26.0,3.135472048742087
26.02,3.1354723303504684
26.04,3.1354727030214034
26.060000000000002,3.135473365067103
26.080000000000002,3.135474072235546
26.1,3.135474705418147
26.12,3.1354752249795856
26.14,3.1354756547278155
26.16,3.135475972718257
26.18,3.1354762842090937
26.2,3.1354764733079836
26.22,3.1354766296394088
26.240000000000002,3.1354766883486525
26.26,3.1354767948074502
26.28,3.1354767942324324
26.3,3.1354767715186105
26.32,3.135476753854065
26.34,3.1354767464679902
26.36,3.135476720085479
26.38,3.135476606496492
26.400000000000002,3.135476565359495
26.42,3.135476541909798
26.44,3.135476463222237
26.46,3.1354765894251875
26.48,3.1354767187894828
26.5,3.135476626330029
26.52,3.1354764509265776
26.54,3.135476251507038
26.560000000000002,3.135476149715918
26.580000000000002,3.1354761052256577
26.6,3.135476040285271
26.62,3.135476148138454
26.64,3.1354762464220545
26.66,3.1354762295383116
26.68,3.1354763611139775
26.7,3.135476471530532
26.72,3.135476814359554
26.740000000000002,3.1354770792859172
26.76,3.1354774147327573
26.78,3.135477690193614
26.8,3.1354778883878134
26.82,3.1354780725000215
26.84,3.135478222403176
26.86,3.135478453650237
26.88,3.135478570292042
26.900000000000002,3.135478518731284
26.92,3.135478509785019
26.94,3.1354783978732774
26.96,3.1354784991754907
26.98,3.135478825606398
27.0,3.135479110673799
27.02,3.1354794099296868
27.04,3.1354797315673117
27.060000000000002,3.135480049609903
27.080000000000002,3.1354802183061508
27.1,3.135480374189903
27.12,3.1354804910507177
27.14,3.1354805945626834
27.16,3.1354808457405507
27.18,3.1354811235229705
27.2,3.135481113494617
27.22,3.135481201616029
27.240000000000002,3.1354812838712496
27.26,3.135481264218277
27.28,3.1354810953890424
27.3,3.135480954232935
27.32,3.135480997565254
27.34,3.135480970345709
27.36,3.13548075173649
27.38,3.1354806854664594
27.400000000000002,3.135480599115204
27.42,3.1354806329944815
27.44,3.1354806466003584
27.46,3.1354804805247687
27.48,3.1354803214756752
27.5,3.1354803932700706
27.52,3.135480390368716
27.54,3.1354803398934483
27.560000000000002,3.1354805117541233
27.580000000000002,3.1354806102229116
27.6,3.135480737703622
27.62,3.13548070291594
27.64,3.1354805815486326
27.66,3.135480327779342
27.68,3.1354800436136205
27.7,3.1354798785879447
27.72,3.135479659188323
27.740000000000002,3.135479527639326
27.76,3.135479474766321
27.78,3.1354794141622695
27.8,3.1354794618190365
27.82,3.135479224280798
27.84,3.1354788147516746
27.86,3.1354782453131267
27.88,3.1354776927161767
27.900000000000002,3.135477323919198
27.92,3.1354769260049964
27.94,3.135476535422981
27.96,3.1354763693158003
27.98,3.1354762968370595
28.0,3.1354761234940365
28.02,3.135475882167968
28.04,3.135475329424918
28.060000000000002,3.1354749179151176
28.080000000000002,3.135474494939861
28.1,3.1354741803314417
28.12,3.1354738842780603
28.14,3.1354736023387844
28.16,3.1354733969037643
28.18,3.1354732752143266
28.2,3.135473120222083
28.22,3.1354729925102225
28.240000000000002,3.1354730238059454
28.26,3.135473308160898
28.28,3.1354737123742193
28.3,3.135474109917941
28.32,3.135474627773295
28.34,3.1354751568485044
28.36,3.13547580353704
28.38,3.1354762376840677
28.400000000000002,3.1354764131321553
28.42,3.135476554710196
28.44,3.1354767945952475
28.46,3.1354771033025455
28.48,3.135477337277784
28.5,3.1354776640554167
28.52,3.1354780361463415
28.54,3.1354784760188363
28.560000000000002,3.135478873347789
28.580000000000002,3.135479195144648
28.6,3.1354794028765776
28.62,3.135479364407732
28.64,3.135479323145061
28.66,3.1354791112680886
28.68,3.135478908799448
28.7,3.135478844151467
28.72,3.1354788290234863
28.740000000000002,3.1354786450996754
28.76,3.1354783588255737
28.78,3.1354781688775497
28.8,3.1354782261556062
28.82,3.1354781902341
28.84,3.1354782539384467
28.86,3.13547831770957
28.88,3.1354784792994264
28.900000000000002,3.1354785990127425
28.92,3.1354786152865617
28.94,3.1354784165492626
28.96,3.135478260917093
28.98,3.135478092604332
29.0,3.135477983878052
29.02,3.135477820714889
29.04,3.135477911850523
29.060000000000002,3.1354778861566843
29.080000000000002,3.135477834649521
29.1,3.135477782885681
29.12,3.135477766202221
29.14,3.1354776988405413
29.16,3.1354776347722493
29.18,3.1354775638658743
29.2,3.1354773403504796
29.22,3.135477267548096
29.240000000000002,3.135477448961324
29.26,3.1354777730025747
29.28,3.135478259217931
29.3,3.13547872300116
29.32,3.1354791599220917
29.34,3.135479901850531
29.36,3.1354805507549637
29.38,3.13548102051769
29.400000000000002,3.1354814485988047
29.42,3.135481782156355
29.44,3.1354821900568988
29.46,3.1354825237237285
29.48,3.1354829669704394
29.5,3.13548334858001
29.52,3.135483573779533
29.54,3.1354836298539834
29.560000000000002,3.135483766366692
29.580000000000002,3.135483750006102
29.6,3.135483684075089
29.62,3.135483607924966
29.64,3.135483379938736
29.66,3.1354832094294713
29.68,3.1354831064691786
29.7,3.1354830406598353
29.72,3.135482997221118
29.740000000000002,3.1354831972306627
29.76,3.1354835364500104
29.78,3.1354837024185915
29.8,3.1354837617832976
29.82,3.135483862028494
29.84,3.135483933392357
29.86,3.135484178757492
29.88,3.1354844006469076
29.900000000000002,3.135484640839088
29.92,3.135484782239069
29.94,3.135484903182654
29.96,3.135484942229789
29.98,3.135484888992133
30.0,3.135484710447755
